Morning_Care_Completed,Morning_Care_Delay_Mins,Uncleaned_Days,Season,Night_Cover,Quiz_Score,Chat_Score,Risk_Class
1,17,1,1,1,57,5,2
1,111,1,1,1,62,5,2
1,99,2,2,1,54,5,2
1,15,1,2,1,55,4,2
1,80,0,4,1,61,7,2
1,154,3,1,1,88,3,3
1,51,0,4,1,45,7,2
1,20,0,3,1,94,5,2
1,47,3,4,1,51,6,2
0,180,0,4,1,42,6,3
1,69,1,4,1,72,4,2
1,76,1,1,1,82,4,2
1,83,0,1,1,30,6,2
1,42,1,4,1,58,4,2
1,18,1,1,1,72,6,1
1,119,0,2,1,56,8,2
0,180,0,3,1,86,5,3
1,24,0,2,1,89,3,2
1,35,1,3,1,45,4,2
1,60,0,4,1,77,5,2
1,58,2,1,1,76,5,2
1,6,0,3,1,28,8,3
1,150,0,3,1,74,4,3
0,180,0,2,1,80,10,3
1,96,0,1,1,70,5,2
1,101,1,1,1,73,5,2
1,5,0,1,0,78,10,3
1,41,0,3,0,64,6,1
1,90,0,1,1,67,5,2
1,25,0,1,0,78,6,3
1,86,0,2,1,79,5,2
1,44,0,2,1,70,4,2
1,60,1,3,1,65,5,2
1,17,0,3,1,75,4,2
1,158,1,1,1,81,1,3
1,5,1,1,1,47,5,2
1,45,1,1,1,77,5,2
1,25,0,4,1,82,3,2
1,87,1,3,1,81,1,3
1,80,4,4,1,79,7,2
1,56,0,2,1,67,2,3
1,8,0,3,1,65,5,2
1,94,2,4,1,60,4,2
1,40,3,1,0,85,6,3
0,180,0,3,1,66,6,3
1,79,2,2,1,85,8,2
1,17,1,4,1,80,4,2
1,57,4,3,1,68,6,3
1,19,0,1,1,59,4,2
1,164,1,1,1,70,8,3
1,128,0,3,1,79,8,3
1,79,1,4,1,63,3,2
0,180,0,4,1,84,7,3
1,26,1,3,1,57,10,2
1,75,4,1,1,57,5,2
1,169,1,2,1,93,5,3
1,69,0,4,1,66,6,2
0,180,1,3,1,60,5,3
1,74,1,2,1,57,4,2
1,58,1,4,1,52,3,2
0,180,3,1,1,64,6,3
1,83,0,4,1,91,2,3
1,112,0,3,1,69,8,2
1,17,0,2,1,63,8,1
0,180,1,1,1,69,6,3
1,33,1,1,0,67,6,3
0,180,0,3,1,82,4,3
1,79,0,2,1,54,4,2
1,80,1,3,1,87,7,2
1,37,2,4,1,68,1,3
1,17,0,3,1,69,8,1
1,43,3,3,1,58,6,2
1,99,0,4,1,71,5,2
0,180,1,1,1,72,4,3
1,36,4,3,0,62,3,3
1,51,0,4,0,81,5,2
0,180,2,3,1,95,3,3
1,120,2,4,1,69,6,3
1,57,2,3,1,89,3,2
0,180,1,1,1,47,3,3
1,52,0,1,1,76,7,1
1,2,0,3,1,77,6,1
1,149,2,2,1,59,2,3
1,55,2,3,1,58,5,2
1,15,0,4,1,99,4,2
1,140,3,2,0,79,5,3
1,22,1,4,1,92,10,1
1,66,0,4,1,95,4,2
1,28,0,3,1,62,6,1
0,180,1,3,1,73,7,3
1,8,4,2,1,82,4,2
1,53,0,2,1,84,5,2
1,44,1,3,1,65,5,2
0,180,1,3,0,100,4,3
1,93,0,3,1,39,9,2
1,19,3,1,1,68,8,2
0,180,3,2,1,66,3,3
1,37,4,4,1,82,3,2
0,180,0,3,1,70,4,3
1,123,0,4,1,87,9,3
1,102,0,2,1,76,8,2
1,54,0,4,1,55,8,2
1,57,2,2,1,95,8,2
1,22,1,3,1,64,4,2
0,180,0,2,1,92,7,3
1,122,0,1,1,38,3,3
0,180,0,1,1,65,3,3
1,32,1,3,0,49,1,3
1,90,2,2,1,90,6,2
1,12,0,4,1,69,7,1
1,46,0,2,1,72,4,2
1,78,0,4,1,67,1,3
0,180,1,3,1,78,3,3
1,121,1,4,1,57,6,3
1,75,0,3,0,60,3,2
1,134,1,1,1,39,7,3
1,20,0,3,1,57,5,2
1,14,0,1,1,55,7,2
1,105,0,1,1,94,6,2
1,100,2,1,1,79,4,2
1,52,1,3,1,93,4,2
1,14,5,3,1,84,7,3
1,18,0,4,1,51,7,2
1,89,0,3,1,91,5,2
0,180,0,2,1,72,6,3
0,180,3,2,1,76,7,3
0,180,3,2,1,71,4,3
1,18,3,4,0,40,6,2
1,25,1,4,1,91,6,1
1,155,2,3,1,55,7,3
1,136,3,4,1,72,6,3
1,64,0,4,1,85,7,2
1,51,1,2,1,74,7,1
1,27,3,3,0,84,3,2
1,121,2,4,0,81,3,3
1,102,2,2,1,64,9,2
1,19,0,4,1,28,9,3
1,26,0,1,1,68,8,1
1,115,1,1,1,78,6,2
1,56,5,3,1,72,3,3
0,180,3,1,1,84,5,3
1,111,0,1,1,47,3,2
1,66,1,2,1,92,2,3
1,35,1,4,1,87,7,1
1,19,2,4,0,70,5,2
0,180,1,3,1,82,6,3
1,42,1,2,1,44,5,2
1,49,3,4,0,47,5,2
0,180,1,1,1,64,5,3
1,46,2,4,1,71,3,2
1,126,0,3,1,87,3,3
0,180,2,3,0,82,6,3
1,131,2,4,1,85,4,3
1,51,0,4,1,74,5,2
1,45,2,2,1,59,5,2
1,37,0,2,1,84,4,2
1,109,0,4,0,74,6,2
1,74,0,1,1,85,5,2
1,3,0,2,1,89,5,2
0,180,1,2,1,64,9,3
1,81,2,2,1,60,5,2
1,52,0,4,1,74,6,1
0,180,1,4,1,63,4,3
1,98,3,4,1,92,5,2
0,180,2,4,1,74,6,3
1,19,2,1,1,66,6,2
1,65,3,1,1,63,6,2
1,10,0,3,1,61,7,1
1,20,2,4,1,94,3,2
1,106,1,1,1,74,6,2
1,36,1,3,1,46,6,2
1,95,1,4,1,65,5,2
1,15,1,4,1,81,4,2
1,81,1,3,1,85,3,2
1,102,2,1,1,100,8,2
1,95,4,2,1,67,5,2
1,62,4,3,1,70,9,3
0,180,1,3,1,98,7,3
1,50,1,3,1,100,9,1
1,34,0,1,1,91,5,2
1,146,0,1,1,76,6,3
0,180,0,1,1,71,8,3
1,59,1,1,1,62,8,1
1,8,1,1,1,91,5,2
1,64,2,3,1,42,7,2
1,99,0,2,1,54,5,2
0,180,1,1,1,90,5,3
1,22,0,4,1,69,9,1
0,180,2,2,1,65,5,3
1,66,0,4,1,81,3,2
0,180,3,2,1,82,5,3
1,40,0,4,1,63,4,2
1,145,0,2,1,87,6,3
0,180,1,4,1,64,3,3
1,14,3,1,1,91,3,2
1,18,4,4,1,64,6,2
1,85,0,4,1,70,6,2
1,95,1,3,1,78,3,2
0,180,0,4,0,87,6,3
1,71,0,4,1,66,8,2
1,25,2,2,1,73,6,2
1,66,0,3,1,49,0,3
1,62,0,4,1,49,7,2
1,114,0,4,1,62,3,2
1,95,3,2,1,86,4,2
1,45,0,1,0,73,9,3
0,180,3,2,1,62,8,3
1,55,2,3,1,70,8,1
0,180,2,3,1,70,6,3
1,50,0,4,1,74,6,1
1,37,2,1,1,94,7,2
1,72,1,1,1,58,5,2
1,16,2,2,1,74,3,2
1,53,1,1,1,94,4,2
1,38,0,1,1,65,3,2
0,180,3,2,1,69,8,3
1,51,0,1,1,63,7,1
0,180,2,3,1,61,5,3
1,71,0,1,1,65,5,2
1,106,1,1,1,73,7,2
0,180,2,3,1,47,6,3
1,84,3,3,1,62,6,2
1,100,0,2,0,55,3,2
1,27,1,3,1,59,7,2
0,180,0,1,1,77,6,3
1,25,1,3,1,79,6,1
1,121,2,3,1,70,7,3
1,31,0,2,1,71,5,2
0,180,0,2,1,63,6,3
1,102,1,4,1,77,6,2
0,180,2,2,1,65,4,3
1,76,3,2,1,67,7,2
1,75,0,2,1,100,5,2
1,14,1,1,1,46,8,2
1,43,1,2,1,53,8,2
1,57,0,4,1,75,3,2
1,124,1,2,1,59,9,3
1,136,0,1,1,84,7,3
1,68,1,3,1,54,6,2
0,180,0,4,1,58,6,3
1,125,0,1,1,76,5,3
1,10,0,2,1,69,9,1
1,112,0,2,0,70,2,3
0,180,0,3,1,40,10,3
0,180,2,1,1,44,5,3
1,46,0,2,1,43,5,2
1,89,1,1,1,79,9,2
1,26,1,1,1,63,5,2
0,180,0,3,1,50,7,3
1,98,1,3,1,66,5,2
1,154,5,4,0,74,7,3
1,24,0,4,1,66,7,1
1,23,2,4,1,80,10,2
1,26,0,1,1,68,6,1
1,128,0,1,1,48,7,3
1,126,0,2,1,79,3,3
1,67,0,2,1,65,4,2
1,20,0,4,1,70,7,1
1,57,1,1,1,62,10,1
1,85,2,3,1,83,2,3
1,23,1,4,1,78,5,2
1,45,3,2,1,86,9,2
1,80,0,2,0,48,7,2
1,43,2,3,1,75,7,1
1,8,1,4,1,69,2,3
1,5,0,2,1,69,3,2
1,64,0,4,1,82,2,3
1,6,0,3,1,69,4,2
1,5,0,4,1,70,6,1
1,27,1,1,1,68,6,1
1,97,2,2,1,70,6,2
1,162,0,2,1,100,7,3
1,110,1,2,1,42,5,2
1,74,1,4,0,77,6,2
1,23,1,3,1,72,7,1
1,33,1,1,1,72,7,1
1,157,0,2,1,80,6,3
1,45,3,2,1,49,2,3
1,113,1,3,1,83,4,2
1,92,1,1,1,46,3,2
1,91,2,1,1,61,7,2
1,26,0,4,1,64,7,1
1,95,1,4,1,69,6,2
0,180,0,2,1,100,7,3
0,180,2,2,1,60,7,3
1,4,3,1,0,100,7,3
0,180,0,2,1,86,1,3
1,14,2,3,1,75,7,1
1,36,1,2,1,71,5,2
0,180,0,2,1,51,7,3
1,21,4,4,1,48,8,2
1,131,1,2,1,76,7,3
1,34,1,4,1,81,7,1
1,24,0,3,1,100,3,2
0,180,0,4,1,75,5,3
0,180,5,1,1,60,5,3
1,31,3,3,1,47,6,2
1,78,3,2,1,96,6,2
1,81,1,2,1,48,6,2
1,71,4,2,1,72,3,2
0,180,0,1,1,75,7,3
0,180,0,3,1,39,5,3
1,91,2,1,1,45,4,2
0,180,0,2,0,59,7,3
0,180,2,1,1,72,3,3
1,34,1,2,1,67,4,2
1,140,1,2,1,78,6,3
1,31,3,4,1,76,5,2
1,14,0,1,1,59,8,2
1,81,0,1,1,91,5,2
1,10,0,1,1,31,5,2
1,56,2,4,1,64,4,2
1,29,0,4,1,83,6,1
1,16,1,4,1,76,5,2
1,117,0,2,1,53,4,2
1,47,0,3,1,67,6,1
0,180,0,4,1,45,6,3
1,40,3,4,0,90,2,3
1,35,0,2,1,88,3,2
1,9,1,1,1,61,3,2
0,180,0,4,0,51,6,3
1,23,3,1,1,73,5,2
0,180,0,4,1,72,7,3
1,124,0,2,0,58,4,3
1,39,0,1,1,52,8,2
1,44,1,4,1,71,6,1
1,15,2,2,1,80,7,2
0,180,4,1,1,61,5,3
1,49,2,2,1,61,5,2
1,62,1,2,1,66,7,2
1,20,0,1,1,53,10,2
1,170,2,4,1,72,7,3
0,180,0,3,1,63,2,3
0,180,0,1,0,74,2,3
1,35,2,2,0,57,5,2
1,163,2,4,1,68,4,3
0,180,2,4,1,58,9,3
0,180,0,3,1,74,6,3
1,34,0,2,1,77,8,1
1,114,0,2,1,92,5,2
1,12,0,4,1,100,7,1
1,70,4,4,1,81,7,2
1,70,0,4,1,92,5,2
1,53,2,4,1,61,4,2
1,14,1,2,1,52,4,2
1,93,2,2,1,93,5,2
1,18,0,2,1,65,4,2
0,180,2,4,1,79,3,3
0,180,1,2,0,77,5,3
1,23,1,3,1,77,6,1
1,66,3,1,1,78,7,2
0,180,0,1,1,100,7,3
0,180,0,4,1,57,6,3
0,180,5,2,1,67,5,3
1,20,3,2,0,61,5,2
1,19,1,1,1,68,8,1
1,52,3,4,0,76,7,2
1,32,1,2,1,50,4,2
1,22,2,3,0,66,6,1
1,14,0,1,1,58,6,2
1,128,2,2,1,70,6,3
1,149,0,1,1,83,7,3
0,180,1,4,1,58,8,3
1,32,0,1,1,84,5,2
1,92,4,4,1,71,6,2
1,21,0,4,1,66,10,1
1,43,2,4,1,87,10,2
1,58,0,4,1,63,1,3
1,75,0,3,1,67,6,2
1,90,3,2,1,80,6,2
0,180,2,1,0,54,7,3
1,55,1,1,1,45,3,2
1,87,2,3,1,67,1,3
0,180,3,1,1,91,5,3
0,180,1,2,1,64,6,3
1,11,1,2,1,95,8,1
1,63,2,1,1,58,6,2
1,75,0,3,0,87,5,2
0,180,3,4,1,86,6,3
1,17,0,2,1,85,6,1
1,61,3,4,1,61,6,2
1,28,0,3,1,84,4,2
1,162,1,4,1,60,7,3
1,117,0,2,1,80,7,2
1,9,1,4,0,77,5,2
1,57,1,2,1,72,1,3
1,132,2,4,1,95,5,3
1,40,0,2,1,77,4,2
1,4,1,3,1,70,4,2
1,59,0,1,1,81,5,2
0,180,0,1,1,60,5,3
0,180,1,2,1,72,6,3
0,180,3,4,1,79,9,3
1,61,2,2,1,65,6,2
1,11,0,3,1,60,7,1
1,11,0,1,1,64,7,1
1,71,1,3,0,61,7,2
1,6,1,2,1,69,4,2
1,61,0,3,1,46,8,2
1,92,0,2,1,63,6,2
0,180,1,3,1,80,5,3
1,10,0,3,1,71,2,3
1,40,0,1,0,84,6,3
0,180,1,1,1,64,10,3
1,143,0,2,1,51,7,3
0,180,4,2,1,50,5,3
1,71,0,1,1,74,9,2
0,180,2,4,1,67,4,3
0,180,0,3,1,72,6,3
1,10,0,3,0,66,9,1
1,30,2,1,1,58,8,2
1,14,2,3,1,52,7,2
1,12,2,3,1,79,5,2
0,180,1,1,1,56,1,3
1,74,1,2,1,72,7,2
1,104,2,2,1,67,3,2
1,55,1,4,1,76,5,2
1,90,1,1,1,90,3,2
1,24,0,4,1,100,3,2
1,61,2,1,1,67,6,2
0,180,2,1,1,71,4,3
0,180,1,1,0,89,8,3
1,86,0,4,1,91,3,2
1,55,0,3,1,90,8,1
1,35,1,4,1,72,5,2
1,20,1,2,0,60,3,2
1,125,1,1,1,81,5,3
1,39,0,1,1,62,5,2
1,70,1,2,1,61,3,2
1,119,0,4,1,94,4,2
1,14,0,2,1,75,6,1
1,102,4,1,1,48,7,2
1,38,0,4,1,52,6,2
0,180,1,3,1,100,4,3
1,64,1,4,1,76,4,2
1,48,1,2,1,70,6,1
0,180,0,4,0,74,5,3
1,112,3,2,1,88,9,2
0,180,3,2,1,73,9,3
1,84,0,1,1,65,6,2
1,68,1,2,1,65,6,2
1,66,2,2,1,61,6,2
1,140,1,3,1,68,5,3
1,12,1,2,1,98,6,1
1,119,1,3,0,46,5,2
1,21,4,4,0,77,6,2
1,27,0,1,1,57,6,2
1,108,0,3,1,72,6,2
1,71,2,1,1,73,6,2
1,5,3,2,1,67,5,2
1,153,1,4,1,55,10,3
1,41,0,4,1,64,7,1
1,19,1,3,1,69,5,2
0,180,0,4,1,72,5,3
1,82,0,1,0,71,7,3
1,20,2,3,1,78,7,1
1,137,0,4,1,90,5,3
0,180,1,4,1,95,6,3
1,117,2,1,1,61,6,2
1,13,1,3,1,81,9,1
1,54,0,4,1,74,6,1
1,10,3,4,1,53,3,2
1,59,1,3,1,62,3,2
1,119,1,1,1,70,9,2
1,113,0,2,1,76,4,2
0,180,1,3,1,49,2,3
1,15,2,4,1,74,7,2
1,169,1,4,1,51,6,3
0,180,0,2,1,89,6,3
1,136,0,4,0,72,7,3
1,95,1,3,1,74,6,2
1,35,2,4,1,64,4,2
0,180,0,4,1,70,4,3
1,48,1,2,0,39,7,2
1,107,1,2,1,59,3,2
1,159,3,3,1,97,3,3
1,37,2,4,1,62,0,3
0,180,3,4,1,66,5,3
1,24,1,2,1,72,7,1
1,82,4,3,1,100,6,3
1,117,1,4,1,53,9,2
1,152,0,2,1,56,7,3
1,50,0,4,1,59,1,3
0,180,0,1,1,87,7,3
1,47,1,1,1,42,5,2
1,113,0,4,1,92,8,2
0,180,0,4,1,80,3,3
1,4,0,2,1,67,8,1
1,126,3,2,1,73,5,3
1,101,2,3,1,100,4,2
1,151,0,4,1,76,3,3
1,76,4,2,1,66,7,2
1,87,0,1,1,76,2,3
1,31,1,3,1,83,7,1
1,70,0,1,1,94,6,2
0,180,1,3,1,63,4,3
1,111,2,4,1,63,4,2
0,180,1,1,1,76,5,3
1,31,0,1,1,51,8,2
1,57,0,1,1,62,5,2
1,122,1,4,1,70,6,3
1,66,1,1,1,62,7,2
0,180,1,1,1,68,1,3
1,8,0,2,1,48,9,2
1,20,0,2,1,33,6,2
1,64,0,4,1,100,4,2
1,25,2,3,0,91,8,1
1,22,0,4,1,50,6,2
1,37,0,4,1,56,5,2
1,13,0,1,0,69,8,3
1,119,4,3,1,90,8,3
1,24,0,2,1,51,8,2
1,37,0,3,1,57,5,2
1,13,0,2,1,79,6,1
1,121,3,1,1,56,3,3
1,105,0,1,1,24,6,3
1,18,0,3,1,70,6,1
1,99,1,1,0,63,9,3
1,124,3,1,1,86,6,3
0,180,1,3,1,70,3,3
1,37,1,4,1,87,5,2
1,128,2,1,1,72,6,3
1,38,1,4,1,90,7,1
0,180,2,1,0,77,4,3
1,17,3,1,1,59,2,3
1,85,3,4,1,66,7,2
1,113,3,4,1,58,5,2
1,56,0,4,1,68,7,1
1,65,3,2,1,85,7,2
1,81,1,4,1,78,6,2
1,61,3,3,1,53,2,3
1,19,3,4,0,82,4,2
1,24,0,2,1,88,5,2
1,53,0,1,1,77,5,2
1,79,1,3,1,56,5,2
1,46,1,3,1,69,6,1
1,90,1,3,1,75,7,2
1,60,0,1,1,80,5,2
1,9,0,1,1,65,10,1
1,47,0,2,1,78,4,2
1,100,0,3,1,69,6,2
1,127,1,3,1,66,4,3
1,22,0,4,1,86,6,1
1,23,0,1,1,70,5,2
1,54,0,2,1,72,6,1
1,34,0,2,1,71,5,2
0,180,0,4,1,81,5,3
1,42,0,3,1,60,8,1
1,116,2,4,1,60,3,2
1,154,3,2,1,89,6,3
1,49,0,1,1,90,5,2
0,180,3,4,0,76,5,3
0,180,0,3,1,28,9,3
1,10,1,3,1,89,8,1
1,101,0,1,0,47,6,3
1,21,4,2,1,63,9,2
1,10,0,1,1,64,7,1
1,1,0,3,1,73,3,2
0,180,1,1,1,85,8,3
1,130,0,1,1,53,8,3
1,49,4,1,1,87,4,2
1,50,3,2,1,72,7,2
1,35,0,4,1,48,8,2
1,20,1,3,1,64,4,2
1,54,4,4,1,34,4,2
1,94,1,3,1,57,5,2
1,125,3,1,1,58,7,3
1,104,3,4,1,80,6,2
0,180,0,1,1,48,4,3
0,180,0,1,1,50,5,3
0,180,0,2,1,53,10,3
1,56,1,1,1,87,9,1
1,30,0,1,1,65,6,1
1,47,5,2,1,43,4,2
1,115,1,4,1,78,6,2
1,29,1,2,1,64,8,1
0,180,1,3,1,67,5,3
1,49,0,4,1,54,7,2
1,78,1,4,1,100,3,2
1,89,0,2,1,80,4,2
1,86,0,1,1,82,8,2
1,53,3,2,1,71,4,2
1,130,1,4,0,62,5,3
1,58,1,3,1,53,10,2
1,73,1,1,1,68,4,2
1,58,1,3,1,97,5,2
1,29,3,2,1,39,9,2
0,180,0,3,1,73,5,3
1,71,2,2,1,65,4,2
0,180,1,2,1,47,6,3
1,92,1,2,1,100,6,2
1,9,0,1,1,54,7,2
1,24,2,4,1,77,9,2
1,41,3,2,1,50,7,2
0,180,1,2,1,67,6,3
1,71,0,2,1,63,9,2
1,41,3,2,0,87,7,2
0,180,3,3,1,91,7,3
1,54,3,3,1,85,6,1
1,122,0,2,1,66,1,3
1,119,0,1,1,51,4,2
0,180,2,3,0,89,5,3
1,14,1,2,1,73,6,1
1,78,1,3,1,77,4,2
0,180,0,2,1,84,3,3
1,64,0,4,1,55,6,2
1,50,3,3,1,51,9,2
1,15,0,4,1,90,3,2
1,163,0,2,1,76,6,3
1,10,0,2,0,80,7,1
1,79,0,2,1,68,4,2
0,180,0,3,0,72,4,3
1,61,0,1,1,89,4,2
1,33,0,2,1,57,5,2
1,18,2,2,1,71,8,2
1,142,0,1,1,59,5,3
0,180,0,4,1,79,4,3
1,26,0,4,1,67,5,2
1,136,3,3,0,92,3,3
1,95,0,4,1,77,1,3
1,104,1,3,1,85,5,2
1,66,1,2,0,23,7,3
1,127,0,3,1,70,8,3
1,45,1,3,1,69,8,1
1,5,0,3,1,79,4,2
1,4,0,3,1,75,4,2
1,137,0,3,0,59,6,3
1,31,1,2,1,82,8,1
1,17,0,4,1,93,6,1
1,87,0,3,1,86,2,3
1,10,0,1,1,53,6,2
1,38,0,4,1,59,6,2
1,71,0,4,1,44,9,2
1,9,0,3,0,72,5,2
1,104,1,3,0,55,7,2
1,21,2,1,0,100,4,3
1,171,1,4,1,92,8,3
1,71,1,4,1,76,8,2
0,180,0,3,1,54,10,3
1,51,4,4,1,59,7,2
0,180,1,2,1,53,7,3
0,180,0,2,1,53,7,3
1,31,0,3,1,55,7,2
1,57,3,2,1,71,5,2
1,32,1,4,1,72,6,1
1,84,5,2,1,55,5,2
1,19,1,2,1,93,8,1
0,180,1,1,0,93,6,3
1,52,1,4,1,46,7,2
1,91,2,1,1,90,6,2
1,52,0,2,1,39,3,2
1,35,0,4,1,51,8,2
0,180,0,2,1,64,10,3
1,40,0,3,1,41,7,2
1,130,5,1,0,65,5,3
1,110,2,1,1,100,7,2
1,25,1,1,1,62,10,1
1,51,0,4,1,88,7,1
0,180,1,4,1,76,6,3
1,80,4,1,1,71,6,2
1,39,1,1,1,56,10,2
1,135,2,3,1,43,4,3
1,141,1,2,1,44,9,3
1,32,0,2,1,67,7,1
0,180,4,2,1,87,7,3
1,23,1,3,1,62,4,2
1,61,4,3,1,85,3,3
1,75,1,4,1,77,10,2
0,180,2,4,0,59,8,3
1,53,0,1,1,63,6,1
0,180,2,4,1,68,5,3
1,27,3,4,1,71,4,2
1,45,1,4,1,86,6,1
1,76,0,4,1,61,5,2
1,74,3,3,1,34,4,2
1,44,2,3,0,72,3,2
1,60,0,2,0,77,4,2
1,34,0,3,1,75,9,1
0,180,0,1,1,52,5,3
1,10,0,1,1,71,4,2
1,18,2,4,1,69,4,2
1,14,2,4,1,69,3,2
0,180,0,4,1,59,4,3
1,59,0,3,1,100,9,1
1,43,1,2,0,54,5,2
0,180,1,2,1,94,5,3
0,180,2,1,1,67,5,3
1,51,1,1,1,56,9,2
0,180,0,2,1,88,5,3
1,46,2,2,1,54,6,2
1,109,0,4,1,68,7,2
1,56,1,2,1,65,3,2
0,180,5,1,0,64,6,3
1,6,1,1,1,32,8,2
1,49,0,4,1,80,4,2
1,18,5,3,1,59,4,3
1,20,1,2,1,83,5,2
1,54,0,3,0,64,2,3
1,61,2,1,1,77,8,2
0,180,0,2,1,83,7,3
1,74,1,1,1,59,5,2
1,133,0,4,1,62,8,3
1,31,1,2,1,83,8,1
1,32,0,4,1,72,3,2
1,104,3,4,1,80,6,2
1,134,1,2,1,79,4,3
0,180,0,4,1,57,6,3
1,29,0,4,1,52,9,2
1,14,1,2,0,96,4,2
1,111,1,4,1,69,7,2
0,180,1,2,1,58,7,3
1,90,0,2,1,80,8,2
1,51,1,1,1,54,9,2
0,180,1,1,1,81,6,3
1,10,1,3,1,88,6,1
1,88,1,4,1,39,6,2
1,104,0,1,1,64,2,3
1,113,0,1,1,66,5,2
1,63,5,2,1,68,4,2
1,125,3,2,0,39,3,3
1,137,1,1,1,78,3,3
1,15,1,3,1,64,4,2
1,111,3,3,1,61,7,2
1,85,1,4,1,78,5,2
1,37,1,1,1,72,4,2
1,14,2,2,1,54,1,3
0,180,2,2,1,61,7,3
1,66,1,2,1,83,10,2
1,50,0,3,1,57,8,2
1,75,2,1,0,62,5,3
1,166,1,3,1,64,3,3
0,180,2,1,1,72,7,3
1,131,1,2,1,57,6,3
1,79,3,3,1,49,3,2
1,48,0,1,1,64,6,1
1,94,1,4,1,61,2,3
1,30,2,3,1,66,6,1
0,180,0,1,1,75,1,3
1,8,1,3,1,100,4,2
1,151,2,2,1,71,5,3
1,101,0,3,1,70,6,2
1,121,0,1,1,80,4,3
1,21,1,3,1,73,6,1
1,45,0,4,1,81,3,2
1,16,0,2,1,64,7,1
1,118,1,1,1,50,1,3
1,121,0,2,1,55,9,3
1,94,3,2,1,73,7,2
1,39,1,4,1,61,8,1
1,31,4,2,1,58,2,3
1,14,1,1,1,47,8,2
1,19,1,4,1,57,3,2
1,12,1,1,1,75,3,2
1,54,0,3,1,76,7,1
1,117,0,1,1,88,4,2
1,105,2,4,1,65,6,2
0,180,1,1,1,65,4,3
1,35,2,3,1,68,6,1
1,76,1,3,1,55,5,2
1,62,0,2,1,59,6,2
0,180,1,2,0,98,3,3
0,180,1,1,1,64,6,3
0,180,1,1,1,76,5,3
0,180,2,4,1,80,9,3
1,92,0,4,0,75,3,2
0,180,1,2,1,88,6,3
1,136,0,2,1,60,3,3
0,180,1,3,1,76,9,3
1,33,1,3,1,73,9,1
1,72,2,4,1,61,4,2
1,134,0,3,1,73,4,3
0,180,1,2,1,69,6,3
0,180,4,4,1,64,7,3
0,180,0,3,1,53,6,3
1,68,1,4,1,72,2,3
1,92,5,4,0,83,8,2
0,180,0,2,1,79,7,3
0,180,2,4,1,63,7,3
0,180,0,3,1,58,3,3
1,76,1,4,1,49,7,2
1,132,0,2,1,98,6,3
1,78,1,1,1,46,1,3
1,76,1,2,1,63,5,2
1,47,0,2,1,53,3,2
0,180,0,4,1,89,3,3
1,43,3,2,1,67,4,2
1,13,0,4,1,63,4,2
1,23,1,1,1,85,2,3
0,180,0,1,1,92,6,3
0,180,5,4,1,59,6,3
1,18,2,1,1,72,5,2
0,180,2,1,1,66,3,3
1,49,0,2,1,70,3,2
1,89,0,3,1,70,8,2
1,38,1,4,1,58,6,2
1,35,1,4,1,51,4,2
1,20,0,2,1,48,4,2
1,88,1,3,1,58,6,2
1,84,0,3,1,69,7,2
0,180,1,2,1,68,9,3
1,169,1,2,0,57,3,3
1,61,0,4,1,81,4,2
1,44,1,1,1,66,7,1
1,98,2,2,1,37,7,2
0,180,2,2,1,67,6,3
1,142,1,3,1,45,5,3
0,180,4,1,1,58,5,3
1,24,3,2,1,68,4,2
0,180,0,3,1,80,9,3
1,126,1,1,1,70,9,3
1,16,3,1,1,63,5,2
1,15,0,2,1,69,6,1
1,126,2,4,1,79,9,3
1,52,0,4,1,60,6,1
1,59,4,3,1,56,5,3
1,58,1,1,0,86,5,3
1,152,1,2,1,71,3,3
1,115,0,2,1,78,6,2
1,36,2,4,1,63,8,2
1,21,0,4,1,82,3,2
1,144,5,4,1,65,10,3
1,114,0,2,1,65,2,3
1,36,1,4,1,74,5,2
1,77,0,4,1,93,6,2
1,88,0,3,1,56,6,2
1,91,2,4,1,78,6,2
1,55,2,4,0,94,4,2
1,145,2,2,1,58,4,3
1,76,0,3,1,66,8,2
0,180,0,4,1,84,4,3
1,65,1,3,1,70,4,2
1,34,0,1,1,62,2,3
0,180,0,4,1,72,7,3
1,42,0,3,1,69,5,2
1,47,0,4,1,72,5,2
0,180,0,4,0,99,4,3
1,62,0,3,1,68,3,2
0,180,2,2,1,73,5,3
0,180,1,2,1,71,3,3
1,52,3,2,1,89,7,2
1,61,1,4,1,59,6,2
1,45,0,3,1,69,7,1
1,38,1,2,1,57,5,2
0,180,3,2,1,77,7,3
1,62,3,1,1,33,4,2
1,37,0,2,1,93,10,1
1,131,2,1,1,82,4,3
0,180,0,4,1,76,4,3
1,50,0,4,1,98,9,1
1,68,1,2,1,82,7,2
1,93,0,2,1,85,7,2
1,59,3,1,1,74,4,2
0,180,0,3,1,43,7,3
1,177,0,4,1,100,6,3
1,124,0,2,1,88,6,3
1,54,0,2,1,62,4,2
1,21,0,2,1,73,4,2
0,180,0,2,1,74,7,3
1,111,1,1,1,54,9,2
1,118,3,1,1,71,2,3
1,16,0,2,1,77,5,2
1,157,3,4,1,52,4,3
1,54,3,2,1,33,4,2
1,16,1,2,1,42,5,2
1,79,2,4,1,61,4,2
1,90,0,4,1,50,5,2
0,180,2,2,1,64,6,3
1,113,2,4,1,81,0,3
1,75,2,2,1,61,8,2
1,40,1,4,1,74,8,1
